id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2025-188052,2025-04-30,000001,Vente,218000,,,RUE DES LYS,3238,37100,37261,Tours,37,,,37261000AT0528,,,,,,,,,,,,,0,,,,,S,sols,,,112,0.699661,47.415012
2025-188056,2025-04-29,000001,Vente,280000,77,,RUE CARNOT,0840,37000,37261,Tours,37,,,37261000DR0177,,,,,,,,,,,,,0,1,Maison,60,3,S,sols,,,93,0.688077,47.377352
2025-188058,2025-04-28,000001,Vente,632000,2,,AV ANDRE MALRAUX,0235,37000,37261,Tours,37,,,37261000DY0236,,,10,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.688062,47.396818
2025-188058,2025-04-28,000001,Vente,632000,2,,AV ANDRE MALRAUX,0235,37000,37261,Tours,37,,,37261000DY0236,,,20,167.59,23,11.4,28,,7,,,,4,2,Appartement,146,6,,,,,,0.688062,47.396818
2025-188058,2025-04-28,000001,Vente,632000,2,,AV ANDRE MALRAUX,0235,37000,37261,Tours,37,,,37261000DY0236,,,20,167.59,23,11.4,28,,7,,,,4,3,Dépendance,,0,,,,,,0.688062,47.396818
2025-188058,2025-04-28,000001,Vente,632000,2,,AV ANDRE MALRAUX,0235,37000,37261,Tours,37,,,37261000DY0236,,,20,167.59,23,11.4,28,,7,,,,4,3,Dépendance,,0,,,,,,0.688062,47.396818
2025-188063,2025-04-30,000001,Vente,450000,18,,RUE DE LA CHEVALERIE,1050,37100,37261,Tours,37,,,37261000BW0027,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,983,0.685243,47.415241
2025-188063,2025-04-30,000001,Vente,450000,18,,RUE DE LA CHEVALERIE,1050,37100,37261,Tours,37,,,37261000BW0027,,,,,,,,,,,,,0,1,Maison,164,5,S,sols,,,983,0.685243,47.415241
2025-188065,2025-04-24,000001,Vente,45000,2,,RUE CHARLES DE FOUCAULD,0940,37200,37261,Tours,37,,,37261000DE0222,,,129,20.55,,,,,,,,,1,2,Appartement,23,1,,,,,,0.709777,47.361814
2025-188066,2025-04-14,000001,Vente,63070,7,,RUE LEDRU ROLLIN,3030,37000,37261,Tours,37,,,37261000EO1083,,,86,15.83,,,,,,,,,1,2,Appartement,15,1,,,,,,0.674206,47.389672
2025-188072,2025-04-23,000001,Vente,17000,2,,ALL DERAIN,1375,37100,37261,Tours,37,,,37261000BX0240,,,97,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.679808,47.416128
2025-188075,2025-04-18,000001,Vente,220000,13,,RUE DES ROSES,4435,37100,37261,Tours,37,,,37261000AT0173,,,12,67.2,,,,,,,,,1,1,Maison,67,4,,,,,,0.700785,47.417241
2025-188077,2025-05-12,000001,Vente,84000,15,,RUE CHANOINEAU,0900,37000,37261,Tours,37,,,37261000EN0159,,,28,18.29,,,,,,,,,1,2,Appartement,60,2,,,,,,0.682245,47.389751
2025-188079,2025-04-15,000001,Vente,177200,31,,RUE RONSARD,4425,37100,37261,Tours,37,,,37261000AV0434,,,209,64.17,226,,,,,,,,2,3,Dépendance,,0,,,,,,0.704988,47.414501
2025-188079,2025-04-15,000001,Vente,177200,31,,RUE RONSARD,4425,37100,37261,Tours,37,,,37261000AV0434,,,212,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.704988,47.414501
2025-188079,2025-04-15,000001,Vente,177200,31,,RUE RONSARD,4425,37100,37261,Tours,37,,,37261000AV0434,,,209,64.17,226,,,,,,,,2,2,Appartement,64,3,,,,,,0.704988,47.414501
2025-188089,2025-04-24,000001,Vente,68000,190,,BD JEAN ROYER,2721,37000,37261,Tours,37,,,37261000ER0390,,,3213,,,,,,,,,,1,2,Appartement,26,1,,,,,,,
2025-188091,2025-04-22,000001,Vente,40000,6,B,AV DE L ALOUETTE,0160,37200,37261,Tours,37,,,37261000DK0055,,,365,13.86,,,,,,,,,1,2,Appartement,14,1,,,,,,0.696526,47.362524
2025-188098,2025-04-29,000001,Vente,120000,124,,AV DE LA TRANCHEE,4785,37100,37261,Tours,37,,,37261000BY0391,,,2,,5,,6,,,,,,3,3,Dépendance,,0,,,,,,0.681611,47.407163
2025-188098,2025-04-29,000001,Vente,120000,124,,AV DE LA TRANCHEE,4785,37100,37261,Tours,37,,,37261000BY0391,,,2,,5,,6,,,,,,3,3,Dépendance,,0,,,,,,0.681611,47.407163
2025-188098,2025-04-29,000001,Vente,120000,124,,AV DE LA TRANCHEE,4785,37100,37261,Tours,37,,,37261000BY0391,,,2,,5,,6,,,,,,3,2,Appartement,48,2,,,,,,0.681611,47.407163
2025-188105,2025-04-28,000001,Vente,30000,1,,RUE DU PORT FEU HUGON,4100,37000,37261,Tours,37,,,37261000CH0045,,,55,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.698157,47.397163
2025-188108,2025-04-29,000001,Vente,63000,123,,BD JEAN ROYER,2721,37000,37261,Tours,37,,,37261000DS0050,,,10,20.69,,,,,,,,,1,2,Appartement,28,1,,,,,,0.68425,47.381364
2025-188109,2025-04-30,000001,Vente,230000,16,,RUE WILLY RONIS,5016,37100,37261,Tours,37,,,37261000AN0629,,,,,,,,,,,,,0,1,Maison,78,4,S,sols,,,234,0.710115,47.41528
2025-188112,2025-04-16,000001,Vente,60000,103,,RUE D AMBOISE,0190,37000,37261,Tours,37,,,37261000DS0877,,,5,26.9,,,,,,,,,1,2,Appartement,22,1,,,,,,0.686392,47.381443
2025-188113,2025-04-30,000001,Vente,253000,11,,RUE VOLTAIRE,4990,37000,37261,Tours,37,,,37261000DY0214,,,12,69.29,3,,,,,,,,2,3,Dépendance,,0,,,,,,0.688685,47.396114
2025-188113,2025-04-30,000001,Vente,253000,11,,RUE VOLTAIRE,4990,37000,37261,Tours,37,,,37261000DY0214,,,12,69.29,3,,,,,,,,2,2,Appartement,65,3,,,,,,0.688685,47.396114
2025-188113,2025-04-30,000001,Vente,253000,11,,RUE VOLTAIRE,4990,37000,37261,Tours,37,,,37261000DY0214,,,12,69.29,3,,,,,,,,2,3,Dépendance,,0,,,,,,0.688685,47.396114
2025-188116,2025-04-28,000001,Vente en l'état futur d'achèvement,237000,41,,AV ANDRE MAGINOT,0243,37100,37261,Tours,37,,,37261000BW0967,,,96,12.5,,,,,,,,,1,,,,,,,,,,0.683818,47.410823
2025-188116,2025-04-28,000001,Vente en l'état futur d'achèvement,237000,41,,AV ANDRE MAGINOT,0243,37100,37261,Tours,37,,,37261000BW0967,,,98,64.2,,,,,,,,,1,,,,,,,,,,0.683818,47.410823
2025-188118,2025-04-25,000001,Vente,220000,5,,RUE MOUCHOT,3580,37000,37261,Tours,37,,,37261000CT0259,,,,,,,,,,,,,0,1,Maison,76,5,S,sols,,,243,0.705873,47.378734
2025-188118,2025-04-25,000001,Vente,220000,5,,RUE MOUCHOT,3580,37000,37261,Tours,37,,,37261000CT0259,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,243,0.705873,47.378734
2025-188123,2025-04-18,000001,Vente,115000,164,,QUAI PAUL BERT,3800,37100,37261,Tours,37,,,37261000AL0213,,,2,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.709472,47.402998
2025-188123,2025-04-18,000001,Vente,115000,164,,QUAI PAUL BERT,3800,37100,37261,Tours,37,,,37261000AL0213,,,11,,,,,,,,,,1,2,Appartement,42,3,,,,,,0.709472,47.402998
2025-188129,2025-04-30,000001,Vente,50000,10,,RUE FLORIAN,1882,37000,37261,Tours,37,,,37261000CS0011,,,11,,13,,4,,,,,,3,3,Dépendance,,0,,,,,,0.702765,47.383824
2025-188131,2025-04-09,000001,Vente,287850,24,,RUE FRANKLIN ROOSEVELT,1950,37000,37261,Tours,37,,,37261000ET0449,,,16,,,,,,,,,,1,2,Appartement,34,1,,,,,,0.679188,47.378745
2025-188131,2025-04-09,000001,Vente,287850,24,,RUE FRANKLIN ROOSEVELT,1950,37000,37261,Tours,37,,,37261000ET0449,,,13,,,,,,,,,,1,2,Appartement,34,1,,,,,,0.679188,47.378745
2025-188131,2025-04-09,000001,Vente,287850,24,,RUE FRANKLIN ROOSEVELT,1950,37000,37261,Tours,37,,,37261000ET0449,,,4,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.679188,47.378745
2025-188131,2025-04-09,000001,Vente,287850,24,,RUE FRANKLIN ROOSEVELT,1950,37000,37261,Tours,37,,,37261000ET0449,,,8,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.679188,47.378745
2025-188134,2025-04-25,000001,Vente,103000,15,,RUE D ANVERS,0249,37100,37261,Tours,37,,,37261000BM0100,,,47,64.67,,,,,,,,,1,2,Appartement,64,3,,,,,,0.682451,47.427088
2025-188138,2025-04-24,000001,Vente,106790,63,,RUE JULES CHARPENTIER,2840,37000,37261,Tours,37,,,37261000EN0257,,,2,28.17,,,,,,,,,1,2,Appartement,41,2,,,,,,0.678956,47.389995
2025-188138,2025-04-24,000001,Vente,106790,63,,RUE JULES CHARPENTIER,2840,37000,37261,Tours,37,,,37261000EN0257,,,2,28.17,,,,,,,,,1,3,Dépendance,,0,,,,,,0.678956,47.389995
2025-188145,2025-04-25,000001,Vente,66000,91,,RUE GROISON,2380,37100,37261,Tours,37,,,37261000BY0456,,,108,46,38,,,,,,,,2,2,Appartement,46,2,,,,,,0.687088,47.408598
2025-188145,2025-04-25,000001,Vente,66000,91,,RUE GROISON,2380,37100,37261,Tours,37,,,37261000BY0456,,,108,46,38,,,,,,,,2,3,Dépendance,,0,,,,,,0.687088,47.408598
2025-188145,2025-04-25,000001,Vente,66000,91,,RUE GROISON,2380,37100,37261,Tours,37,,,37261000BY0456,,,172,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.687088,47.408598
2025-188146,2025-04-30,000001,Vente,128500,19,,RUE JOSEPH BARA,2800,37000,37261,Tours,37,,,37261000CL0672,,,12,,2,,9,41.32,,,,,3,2,Appartement,42,3,,,,,,0.704105,47.388825
2025-188146,2025-04-30,000001,Vente,128500,19,,RUE JOSEPH BARA,2800,37000,37261,Tours,37,,,37261000CL0672,,,12,,2,,9,41.32,,,,,3,3,Dépendance,,0,,,,,,0.704105,47.388825
2025-188146,2025-04-30,000001,Vente,128500,19,,RUE JOSEPH BARA,2800,37000,37261,Tours,37,,,37261000CL0672,,,12,,2,,9,41.32,,,,,3,3,Dépendance,,0,,,,,,0.704105,47.388825
2025-188148,2025-04-30,000001,Vente,364000,4,,RUE JEAN GIRAUDOUX,2658,37100,37261,Tours,37,,,37261000AN0160,,,,,,,,,,,,,0,1,Maison,119,5,S,sols,,,855,0.710761,47.410117
2025-188150,2025-04-30,000001,Vente,360000,49,,RUE DE METZ,3423,37000,37261,Tours,37,,,37261000DT0555,,,,,,,,,,,,,0,1,Maison,86,5,S,sols,,,175,0.686435,47.382808
2025-188150,2025-04-30,000001,Vente,360000,49,,RUE DE METZ,3423,37000,37261,Tours,37,,,37261000DT0555,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,175,0.686435,47.382808
2025-188150,2025-04-30,000001,Vente,360000,49,,RUE DE METZ,3423,37000,37261,Tours,37,,,37261000DT0555,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,175,0.686435,47.382808
2025-188156,2025-04-15,000001,Vente,95000,191,,BD HEURTELOUP,2510,37000,37261,Tours,37,,,37261000CL0001,,,29,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.703954,47.393869
2025-188156,2025-04-15,000001,Vente,95000,191,,BD HEURTELOUP,2510,37000,37261,Tours,37,,,37261000CL0001,,,37,43.37,,,,,,,,,1,2,Appartement,35,1,,,,,,0.703954,47.393869
2025-188159,2025-04-25,000001,Vente,405000,18,,RUE JULES FAVRE,2850,37000,37261,Tours,37,,,37261000DY0082,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,76,0,S,sols,,,67,0.688169,47.394693
2025-188159,2025-04-25,000001,Vente,405000,18,,RUE JULES FAVRE,2850,37000,37261,Tours,37,,,37261000DY0082,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,67,0.688169,47.394693
2025-188159,2025-04-25,000001,Vente,405000,18,,RUE JULES FAVRE,2850,37000,37261,Tours,37,,,37261000DY0082,,,,,,,,,,,,,0,2,Appartement,43,2,S,sols,,,67,0.688169,47.394693
2025-188159,2025-04-25,000001,Vente,405000,18,,RUE JULES FAVRE,2850,37000,37261,Tours,37,,,37261000DY0082,,,,,,,,,,,,,0,2,Appartement,22,1,S,sols,,,67,0.688169,47.394693
2025-188159,2025-04-25,000001,Vente,405000,18,,RUE JULES FAVRE,2850,37000,37261,Tours,37,,,37261000DY0082,,,,,,,,,,,,,0,2,Appartement,33,2,S,sols,,,67,0.688169,47.394693
2025-188161,2025-04-18,000001,Vente,155000,7,,RUE D ANVERS,0249,37100,37261,Tours,37,,,37261000BM0100,,,59,89.27,,,,,,,,,1,2,Appartement,88,5,,,,,,0.682451,47.427088
2025-188168,2025-04-30,000001,Vente,180000,,,RUE ARGENTINE,0267,37000,37261,Tours,37,,,37261000ES0956,,,,,,,,,,,,,0,,,,,S,sols,,,815,0.67765,47.385765
2025-188168,2025-04-30,000001,Vente,180000,9001,,RUE ARGENTINE,0267,37000,37261,Tours,37,,,37261000ES1405,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,126,0.677178,47.385651
2025-188171,2025-05-12,000001,Vente,280000,69,,BD BERANGER,0510,37000,37261,Tours,37,,,37261000EO1093,,,132,72.92,8,,,,,,,,2,2,Appartement,73,3,,,,,,0.678082,47.38914
2025-188171,2025-05-12,000001,Vente,280000,69,,BD BERANGER,0510,37000,37261,Tours,37,,,37261000EO1093,,,132,72.92,8,,,,,,,,2,3,Dépendance,,0,,,,,,0.678082,47.38914
2025-188171,2025-05-12,000001,Vente,280000,69,,BD BERANGER,0510,37000,37261,Tours,37,,,37261000EO1093,,,107,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.678082,47.38914
2025-188174,2025-05-12,000001,Vente,196020,150,,RUE DU PAS NOTRE DAME,3751,37100,37261,Tours,37,,,37261000AY0727,,,35,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.697149,47.418543
2025-188174,2025-05-12,000001,Vente,196020,150,,RUE DU PAS NOTRE DAME,3751,37100,37261,Tours,37,,,37261000AY0727,,,51,62.7,,,,,,,,,1,2,Appartement,62,3,,,,,,0.697149,47.418543
2025-188176,2025-04-30,000001,Vente,200000,23,,RUE ALFRED DE VIGNY,0120,37000,37261,Tours,37,,,37261000DT0196,,,65,72.05,,,,,,,,,1,2,Appartement,73,3,,,,,,0.688712,47.385652
2025-188176,2025-04-30,000001,Vente,200000,26,,RUE ROGER SALENGRO,4420,37000,37261,Tours,37,,,37261000DT0196,,,264,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.688712,47.385652
2025-188176,2025-04-30,000001,Vente,200000,25,,RUE ALFRED DE VIGNY,0120,37000,37261,Tours,37,,,37261000DT0196,,,153,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.688712,47.385652
2025-188197,2025-04-30,000001,Vente,104500,38,,PL RABELAIS,4220,37000,37261,Tours,37,,,37261000ER0390,,,4183,31.23,,,,,,,,,1,2,Appartement,33,1,,,,,,,
2025-188198,2025-04-29,000001,Vente,255000,5,,ALL RENE MAGRITTE,4317,37100,37261,Tours,37,,,37261000BD0246,,,,,,,,,,,,,0,1,Maison,81,4,S,sols,,,811,0.698193,47.432952
2025-188201,2025-04-30,000001,Vente,227000,3,,RUE BERTHIER,0582,37100,37261,Tours,37,,,37261000BO0195,,,,,,,,,,,,,0,1,Maison,71,3,S,sols,,,423,0.676662,47.420166
2025-188201,2025-04-30,000001,Vente,227000,3,,RUE BERTHIER,0582,37100,37261,Tours,37,,,37261000BO0195,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,423,0.676662,47.420166
2025-188203,2025-04-30,000001,Vente en l'état futur d'achèvement,130500,,,RUE DE LA VENDEE,4900,37000,37261,Tours,37,,,37261000CO0294,,,45,,,,,,,,,,1,,,,,,,,,,0.692408,47.388852
2025-188205,2025-04-25,000001,Vente,195000,60,,RUE DANIEL MAYER,1317,37100,37261,Tours,37,,,37261000AY0559,,,102,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.694761,47.419213
2025-188205,2025-04-25,000001,Vente,195000,13,,RUE JEAN GUILLON,2664,37100,37261,Tours,37,,,37261000AY0559,,,50,78.45,,,,,,,,,1,2,Appartement,78,4,,,,,,0.694761,47.419213
2025-188220,2025-05-15,000001,Vente,223000,24,,RUE CROIX PASQUIER,1276,37100,37261,Tours,37,,,37261000BY0389,,,52,80.58,,,,,,,,,1,2,Appartement,80,3,,,,,,0.688372,47.40804
2025-188220,2025-05-15,000001,Vente,223000,24,,RUE CROIX PASQUIER,1276,37100,37261,Tours,37,,,37261000BY0389,,,10,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.688372,47.40804
2025-188220,2025-05-15,000001,Vente,223000,26,,RUE CROIX PASQUIER,1276,37100,37261,Tours,37,,,37261000BY0389,,,402,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.688372,47.40804
2025-188233,2025-04-16,000001,Vente,275000,4,B,RUE LEON BOYER,3070,37000,37261,Tours,37,,,37261000EO0020,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,183,0.672295,47.39322
2025-188233,2025-04-16,000001,Vente,275000,4,B,RUE LEON BOYER,3070,37000,37261,Tours,37,,,37261000EO0020,,,,,,,,,,,,,0,2,Appartement,35,1,S,sols,,,183,0.672295,47.39322
2025-188233,2025-04-16,000001,Vente,275000,4,B,RUE LEON BOYER,3070,37000,37261,Tours,37,,,37261000EO0020,,,,,,,,,,,,,0,2,Appartement,60,1,S,sols,,,183,0.672295,47.39322
2025-188233,2025-04-16,000001,Vente,275000,4,B,RUE LEON BOYER,3070,37000,37261,Tours,37,,,37261000EO0020,,,,,,,,,,,,,0,2,Appartement,51,2,S,sols,,,183,0.672295,47.39322
2025-188233,2025-04-16,000001,Vente,275000,4,B,RUE LEON BOYER,3070,37000,37261,Tours,37,,,37261000EO0020,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,183,0.672295,47.39322
2025-188233,2025-04-16,000001,Vente,275000,4,B,RUE LEON BOYER,3070,37000,37261,Tours,37,,,37261000EO0020,,,,,,,,,,,,,0,2,Appartement,18,1,S,sols,,,183,0.672295,47.39322
2025-188233,2025-04-16,000001,Vente,275000,4,B,RUE LEON BOYER,3070,37000,37261,Tours,37,,,37261000EO0020,,,,,,,,,,,,,0,2,Appartement,37,2,S,sols,,,183,0.672295,47.39322
2025-188233,2025-04-16,000001,Vente,275000,4,B,RUE LEON BOYER,3070,37000,37261,Tours,37,,,37261000EO0020,,,,,,,,,,,,,0,2,Appartement,25,1,S,sols,,,183,0.672295,47.39322
2025-188233,2025-04-16,000001,Vente,275000,4,B,RUE LEON BOYER,3070,37000,37261,Tours,37,,,37261000EO0020,,,,,,,,,,,,,0,2,Appartement,38,2,S,sols,,,183,0.672295,47.39322
2025-188248,2025-04-23,000001,Vente,120000,3,,ALL LAURENCE BERLUCHON,3019,37200,37261,Tours,37,,,37261000DE0169,,,17,,540,,,,,,,,2,3,Dépendance,,0,,,,,,0.709063,47.362592
2025-188248,2025-04-23,000001,Vente,120000,3,,ALL LAURENCE BERLUCHON,3019,37200,37261,Tours,37,,,37261000DE0169,,,17,,540,,,,,,,,2,2,Appartement,80,5,,,,,,0.709063,47.362592
2025-188262,2025-04-25,000001,Vente,470000,81,,BD HEURTELOUP,2510,37000,37261,Tours,37,,,37261000CM0625,,,,,,,,,,,,,0,1,Maison,200,10,S,sols,,,213,0.698434,47.39122
2025-188263,2025-05-06,000001,Vente,197000,38,B,BD PREUILLY,4150,37000,37261,Tours,37,,,37261000EO0756,,,,,,,,,,,,,0,1,Maison,55,3,S,sols,,,43,0.670355,47.392332
2025-188263,2025-05-06,000001,Vente,197000,,,BD PREUILLY,4150,37000,37261,Tours,37,,,37261000EO1254,,,,,,,,,,,,,0,,,,,S,sols,,,5,0.670321,47.392342
2025-188268,2025-04-29,000001,Vente,184000,135,,AV ANDRE MAGINOT,0243,37100,37261,Tours,37,,,37261000AY0543,,,9,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.693984,47.419551
2025-188268,2025-04-29,000001,Vente,184000,135,,AV ANDRE MAGINOT,0243,37100,37261,Tours,37,,,37261000AY0543,,,22,69.87,,,,,,,,,1,2,Appartement,68,3,,,,,,0.693984,47.419551
2025-188271,2025-05-14,000001,Vente,140000,2,,AV GUSTAVE EIFFEL,2405,37100,37261,Tours,37,,,37261000BS0217,,,259,67.49,,,,,,,,,1,2,Appartement,66,3,,,,,,0.696815,47.423316
2025-188271,2025-05-14,000001,Vente,140000,2,,AV GUSTAVE EIFFEL,2405,37100,37261,Tours,37,,,37261000BS0217,,,1,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.696815,47.423316
2025-188276,2025-04-29,000001,Vente,295000,14,,ALL SAINT BARTHELEMY,4462,37100,37261,Tours,37,,,37261000AT0100,,,,,,,,,,,,,0,1,Maison,120,4,S,sols,,,445,0.69847,47.412828
2025-188277,2025-04-30,000001,Vente,330000,75,,BD BERANGER,0510,37000,37261,Tours,37,,,37261000EO0811,,,126,115.95,,,,,,,,,1,2,Appartement,60,3,,,,,,0.677684,47.38904
2025-188277,2025-04-30,000001,Vente,330000,69,,BD BERANGER,0510,37000,37261,Tours,37,,,37261000EO1093,,,115,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,60,0,,,,,,0.678082,47.38914
2025-188279,2025-04-30,000001,Vente,133000,49,,RUE GEORGE SAND,2180,37000,37261,Tours,37,,,37261000DT0871,,,2,,6,49.11,,,,,,,2,3,Dépendance,,0,,,,,,0.687592,47.387203
2025-188279,2025-04-30,000001,Vente,133000,49,,RUE GEORGE SAND,2180,37000,37261,Tours,37,,,37261000DT0871,,,2,,6,49.11,,,,,,,2,2,Appartement,46,3,,,,,,0.687592,47.387203
2025-188282,2025-05-14,000001,Vente,20000,102,,RUE CLEMENT ADER,1140,37000,37261,Tours,37,,,37261000CX0351,,,6,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.710302,47.376829
2025-188284,2025-05-06,000001,Vente,142560,150,,RUE DU PAS NOTRE DAME,3751,37100,37261,Tours,37,,,37261000AY0727,,,37,41.95,,,,,,,,,1,2,Appartement,41,2,,,,,,0.697149,47.418543
2025-188287,2025-05-09,000001,Vente,60000,36,B,ALL DE LA FAUVETTE,1818,37100,37261,Tours,37,,,37261000CE0228,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,269,0.70032,47.402154
2025-188287,2025-05-09,000001,Vente,60000,36,B,ALL DE LA FAUVETTE,1818,37100,37261,Tours,37,,,37261000CE0228,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,269,0.70032,47.402154
2025-188288,2025-05-12,000001,Vente en l'état futur d'achèvement,164800,,,RUE DE SUEDE,4695,37100,37261,Tours,37,,,37261000BH0109,,,1088,,,,,,,,,,1,,,,,,,,,,0.695739,47.435195
2025-188288,2025-05-12,000001,Vente en l'état futur d'achèvement,164800,,,RUE DE SUEDE,4695,37100,37261,Tours,37,,,37261000BH0109,,,1044,,,,,,,,,,1,,,,,,,,,,0.695739,47.435195
2025-188289,2025-05-06,000001,Vente,190080,150,,RUE DU PAS NOTRE DAME,3751,37100,37261,Tours,37,,,37261000AY0727,,,44,59.63,,,,,,,,,1,2,Appartement,59,3,,,,,,0.697149,47.418543
2025-188291,2025-04-30,000001,Vente,245000,41,,RUE DU HALLEBARDIER,2460,37000,37261,Tours,37,,,37261000CR0170,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,82,0.694347,47.382
2025-188291,2025-04-30,000001,Vente,245000,41,,RUE DU HALLEBARDIER,2460,37000,37261,Tours,37,,,37261000CR0170,,,,,,,,,,,,,0,1,Maison,103,4,S,sols,,,82,0.694347,47.382
2025-188292,2025-04-23,000001,Vente,180000,11,,ALL DERAIN,1375,37100,37261,Tours,37,,,37261000BX0652,,,12,62,148,,,,,,,,2,3,Dépendance,,0,,,,,,0.679058,47.416297
2025-188292,2025-04-23,000001,Vente,180000,11,,ALL DERAIN,1375,37100,37261,Tours,37,,,37261000BX0652,,,12,62,148,,,,,,,,2,2,Appartement,63,3,,,,,,0.679058,47.416297
2025-188292,2025-04-23,000001,Vente,180000,11,,ALL DERAIN,1375,37100,37261,Tours,37,,,37261000BX0652,,,107,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.679058,47.416297
2025-188293,2025-04-30,000001,Vente,302000,20,,RUE ALFRED DE VIGNY,0120,37000,37261,Tours,37,,,37261000DT0240,,,,,,,,,,,,,0,1,Maison,26,1,S,sols,,,211,0.68955,47.385195
2025-188293,2025-04-30,000001,Vente,302000,20,,RUE ALFRED DE VIGNY,0120,37000,37261,Tours,37,,,37261000DT0240,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,211,0.68955,47.385195
2025-188293,2025-04-30,000001,Vente,302000,20,,RUE ALFRED DE VIGNY,0120,37000,37261,Tours,37,,,37261000DT0240,,,,,,,,,,,,,0,2,Appartement,32,2,S,sols,,,211,0.68955,47.385195
2025-188293,2025-04-30,000001,Vente,302000,20,,RUE ALFRED DE VIGNY,0120,37000,37261,Tours,37,,,37261000DT0240,,,,,,,,,,,,,0,1,Maison,56,4,S,sols,,,211,0.68955,47.385195
2025-188293,2025-04-30,000001,Vente,302000,20,,RUE ALFRED DE VIGNY,0120,37000,37261,Tours,37,,,37261000DT0240,,,,,,,,,,,,,0,1,Maison,28,3,S,sols,,,211,0.68955,47.385195
2025-188293,2025-04-30,000001,Vente,302000,20,,RUE ALFRED DE VIGNY,0120,37000,37261,Tours,37,,,37261000DT0240,,,,,,,,,,,,,0,2,Appartement,36,2,S,sols,,,211,0.68955,47.385195
2025-188293,2025-04-30,000001,Vente,302000,20,,RUE ALFRED DE VIGNY,0120,37000,37261,Tours,37,,,37261000DT0240,,,,,,,,,,,,,0,2,Appartement,38,3,S,sols,,,211,0.68955,47.385195
2025-188293,2025-04-30,000001,Vente,302000,20,,RUE ALFRED DE VIGNY,0120,37000,37261,Tours,37,,,37261000DT0240,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,211,0.68955,47.385195
2025-188298,2025-04-08,000001,Vente,63000,65,,RUE LOSSERAND,3180,37100,37261,Tours,37,,,37261000AR0515,,,8,,,,,,,,,,1,2,Appartement,25,1,,,,,,0.692708,47.402382
2025-188300,2025-05-15,000001,Vente en l'état futur d'achèvement,109749,,,,,,37261,Tours,37,,,37261000ER0760,,,13,,,,,,,,,,1,,,,,,,,,,0.675172,47.382156
2025-188305,2025-04-17,000001,Vente,239000,151,,AV ANDRE MAGINOT,0243,37100,37261,Tours,37,,,37261000AY0623,,,4,,,,,,,,,,1,2,Appartement,94,4,,,,,,0.694787,47.419696
2025-188305,2025-04-17,000001,Vente,239000,151,,AV ANDRE MAGINOT,0243,37100,37261,Tours,37,,,37261000AY0623,,,94,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.694787,47.419696
