id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2024-456958,2024-08-08,000001,Vente,84000,93,,AV DE LA REPUBLIQUE,4325,37100,37261,Tours,37,,,37261000AS0414,,,1,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,7,0,,,,,,0.695011,47.410613
2024-456958,2024-08-08,000001,Vente,84000,93,,AV DE LA REPUBLIQUE,4325,37100,37261,Tours,37,,,37261000AS0414,,,32,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,59,0,,,,,,0.695011,47.410613
2024-456962,2024-07-31,000001,Vente,204762,66,,RUE DE LA CHEVALERIE,1050,37100,37261,Tours,37,,,37261000BX0258,,,,,,,,,,,,,0,1,Maison,90,4,S,sols,,,521,0.680816,47.417579
2024-456964,2024-08-07,000001,Vente,69460,5,,RUE DELAHAYE,1324,37000,37261,Tours,37,,,37261000EX0027,,,164,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.678796,47.375023
2024-456964,2024-08-07,000001,Vente,69460,5,,RUE DELAHAYE,1324,37000,37261,Tours,37,,,37261000EX0027,,,29,19.31,,,,,,,,,1,2,Appartement,19,1,,,,,,0.678796,47.375023
2024-456965,2024-07-31,000001,Vente,134500,2,,ALL PISSARO,3983,37100,37261,Tours,37,,,37261000BX0241,,,111,,140,,,,,,,,2,3,Dépendance,,0,,,,,,0.680813,47.4163
2024-456965,2024-07-31,000001,Vente,134500,2,,ALL PISSARO,3983,37100,37261,Tours,37,,,37261000BX0241,,,111,,140,,,,,,,,2,2,Appartement,69,4,,,,,,0.680813,47.4163
2024-456967,2024-07-26,000001,Vente,317000,11,,RUE FROMONT,2000,37000,37261,Tours,37,,,37261000ES1008,,,22,81.45,,,,,,,,,1,3,Dépendance,,0,,,,,,0.677482,47.386704
2024-456967,2024-07-26,000001,Vente,317000,11,,RUE FROMONT,2000,37000,37261,Tours,37,,,37261000ES1008,,,12,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.677482,47.386704
2024-456967,2024-07-26,000001,Vente,317000,11,,RUE FROMONT,2000,37000,37261,Tours,37,,,37261000ES1008,,,22,81.45,,,,,,,,,1,2,Appartement,84,5,,,,,,0.677482,47.386704
2024-456968,2024-08-08,000001,Vente,180000,5,,RUE DE LA BAZOCHE,0450,37000,37261,Tours,37,,,37261000CH0301,,,12,,,,,,,,,,1,2,Appartement,47,2,,,,,,0.696615,47.395869
2024-456981,2024-08-06,000001,Vente,80000,49,,RUE NERICAULT DESTOUCHES,3620,37000,37261,Tours,37,,,37261000EH0201,,,5,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,14,0,,,,,,0.683391,47.392057
2024-456984,2024-08-07,000001,Vente,140000,10,,AV MARC CHAGALL,3294,37100,37261,Tours,37,,,37261000BX0641,,,101,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.682301,47.414566
2024-456984,2024-08-07,000001,Vente,140000,10,,AV MARC CHAGALL,3294,37100,37261,Tours,37,,,37261000BX0641,,,23,44.52,,,,,,,,,1,2,Appartement,43,3,,,,,,0.682301,47.414566
2024-456991,2024-07-26,000001,Vente,471000,17,T,RUE DU CHAUDRON,1014,37100,37261,Tours,37,,,37261000AL0419,,,84,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.705576,47.4049
2024-456991,2024-07-26,000001,Vente,471000,17,T,RUE DU CHAUDRON,1014,37100,37261,Tours,37,,,37261000AL0419,,,28,,,,,,,,,,1,2,Appartement,35,1,,,,,,0.705576,47.4049
2024-456991,2024-07-26,000001,Vente,471000,17,T,RUE DU CHAUDRON,1014,37100,37261,Tours,37,,,37261000AL0419,,,27,,,,,,,,,,1,2,Appartement,79,3,,,,,,0.705576,47.4049
2024-456991,2024-07-26,000001,Vente,471000,17,T,RUE DU CHAUDRON,1014,37100,37261,Tours,37,,,37261000AL0419,,,109,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.705576,47.4049
2024-456991,2024-07-26,000001,Vente,471000,17,,RUE DU CHAUDRON,1014,37100,37261,Tours,37,,,37261000AL0419,,,60,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.705576,47.4049
2024-456999,2024-07-30,000001,Vente,533000,86,,RUE MARCEL TRIBUT,3316,37000,37261,Tours,37,,,37261000CM1016,,,100,143.25,7,,,,,,,,2,3,Dépendance,,0,,,,,,0.700434,47.389605
2024-456999,2024-07-30,000001,Vente,533000,86,,RUE MARCEL TRIBUT,3316,37000,37261,Tours,37,,,37261000CM1016,,,17,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.700434,47.389605
2024-456999,2024-07-30,000001,Vente,533000,86,,RUE MARCEL TRIBUT,3316,37000,37261,Tours,37,,,37261000CM1016,,,100,143.25,7,,,,,,,,2,2,Appartement,140,5,,,,,,0.700434,47.389605
2024-456999,2024-07-30,000001,Vente,533000,86,,RUE MARCEL TRIBUT,3316,37000,37261,Tours,37,,,37261000CM1016,,,27,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.700434,47.389605
2024-457009,2024-07-16,000001,Vente,391500,16,,RUE CROIX PASQUIER,1276,37100,37261,Tours,37,,,37261000BY0389,,,109,,136,126.63,,,,,,,2,2,Appartement,125,5,,,,,,0.688372,47.40804
2024-457009,2024-07-16,000001,Vente,391500,16,,RUE CROIX PASQUIER,1276,37100,37261,Tours,37,,,37261000BY0389,,,109,,136,126.63,,,,,,,2,3,Dépendance,,0,,,,,,0.688372,47.40804
2024-457009,2024-07-16,000001,Vente,391500,16,,RUE CROIX PASQUIER,1276,37100,37261,Tours,37,,,37261000BY0389,,,109,,136,126.63,,,,,,,2,3,Dépendance,,0,,,,,,0.688372,47.40804
2024-457009,2024-07-16,000001,Vente,391500,16,,RUE CROIX PASQUIER,1276,37100,37261,Tours,37,,,37261000BY0389,,,214,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.688372,47.40804
2024-457010,2024-08-09,000001,Vente,200225,22,,RUE DU GENERAL FAIDHERBE,2140,37000,37261,Tours,37,,,37261000ES0701,,,2,60.05,4,,,,,,,,2,2,Appartement,61,2,,,,,,0.682103,47.38321
2024-457018,2024-08-06,000001,Vente,187210,85,,RUE HENRI MARTIN,2490,37000,37261,Tours,37,,,37261000DP0246,,,,,,,,,,,,,0,1,Maison,50,3,S,sols,,,190,,
2024-457018,2024-08-06,000001,Vente,187210,85,,RUE HENRI MARTIN,2490,37000,37261,Tours,37,,,37261000DP0246,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,190,,
2024-457022,2024-08-09,000001,Vente,75000,13,,PL DU PRESIDENT COTY,4141,37100,37261,Tours,37,,,37261000BW0458,,,132,38.15,,,,,,,,,1,2,Appartement,40,2,,,,,,0.685035,47.410008
2024-457022,2024-08-09,000001,Vente,75000,13,,PL DU PRESIDENT COTY,4141,37100,37261,Tours,37,,,37261000BW0458,,,117,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.685035,47.410008
2024-457025,2024-07-30,000001,Vente,127800,1,,RUE ARSENE D'ARSONVAL,0281,37200,37261,Tours,37,,,37261000DI0761,,,250,,,,,,,,,,1,3,Dépendance,,0,,,,,,,
2024-457025,2024-07-30,000001,Vente,127800,1,,RUE ARSENE D'ARSONVAL,0281,37200,37261,Tours,37,,,37261000DI0761,,,99,,,,,,,,,,1,2,Appartement,45,2,,,,,,,
2024-457027,2024-07-31,000001,Vente,165000,5,,RUE HELENE LAZAREFF,2471,37100,37261,Tours,37,,,37261000AY0512,,,17,,,,,,,,,,1,2,Appartement,64,3,,,,,,0.69572,47.420234
2024-457027,2024-07-31,000001,Vente,165000,20,,RUE FRANCOISE GIROUD,1946,37100,37261,Tours,37,,,37261000AY0512,,,78,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.69572,47.420234
2024-457031,2024-07-19,000001,Vente,163000,11,,RUE FARADAY,1819,37100,37261,Tours,37,,,37261000BP0409,,,29,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.686367,47.418939
2024-457031,2024-07-19,000001,Vente,163000,11,,RUE FARADAY,1819,37100,37261,Tours,37,,,37261000BP0409,,,98,62.94,,,,,,,,,1,2,Appartement,67,3,,,,,,0.686367,47.418939
2024-457034,2024-08-01,000001,Vente,112400,38,,RUE GIRAUDEAU,2260,37000,37261,Tours,37,,,37261000ES1415,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,33,0.676867,47.386957
2024-457034,2024-08-01,000001,Vente,112400,38,,RUE GIRAUDEAU,2260,37000,37261,Tours,37,,,37261000ES1415,,,,,,,,,,,,,0,1,Maison,18,1,S,sols,,,33,0.676867,47.386957
2024-457038,2024-08-02,000001,Vente,129000,14,,RUE DE LANGEAIS,2977,37100,37261,Tours,37,,,37261000AT0111,,,135,,471,62,,,,,,,2,3,Dépendance,,0,,,,,,0.697349,47.412887
2024-457038,2024-08-02,000001,Vente,129000,14,,RUE DE LANGEAIS,2977,37100,37261,Tours,37,,,37261000AT0111,,,135,,471,62,,,,,,,2,2,Appartement,62,4,,,,,,0.697349,47.412887
2024-457046,2024-08-12,000001,Vente,60000,34,,RUE BERNARD PALISSY,0560,37000,37261,Tours,37,,,37261000DW0219,,,60,15.28,,,,,,,,,1,2,Appartement,14,1,,,,,,0.693901,47.392866
2024-457048,2024-07-31,000001,Vente,15000,,,RUE DU 1ER MAI,4135,37000,37261,Tours,37,,,37261000CS0360,,,,,,,,,,,,,0,,,,,S,sols,,,261,0.709555,47.383101
2024-457048,2024-07-31,000001,Vente,15000,25,B,RUE DU 1ER MAI,4135,37000,37261,Tours,37,,,37261000CS0838,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,24,0.7095,47.383175
2024-457055,2024-08-13,000001,Vente,87000,151,,BD JEAN ROYER,2721,37000,37261,Tours,37,,,37261000ES0643,,,10,,2,,9,,,,,,3,3,Dépendance,,0,,,,,,0.682767,47.381751
2024-457055,2024-08-13,000001,Vente,87000,151,,BD JEAN ROYER,2721,37000,37261,Tours,37,,,37261000ES0643,,,10,,2,,9,,,,,,3,2,Appartement,41,2,,,,,,0.682767,47.381751
2024-457057,2024-07-30,000001,Vente,140000,12,,RUE PASTEUR,3760,37000,37261,Tours,37,,,37261000CP0118,,,3,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.694294,47.385741
2024-457057,2024-07-30,000001,Vente,140000,12,,RUE PASTEUR,3760,37000,37261,Tours,37,,,37261000CP0118,,,7,,,,,,,,,,1,2,Appartement,65,2,,,,,,0.694294,47.385741
2024-457069,2024-08-09,000001,Vente,312000,89,,RUE MARCEL TRIBUT,3316,37000,37261,Tours,37,,,37261000CM0169,,,,,,,,,,,,,0,1,Maison,84,4,S,sols,,,142,0.702339,47.389194
2024-457079,2024-07-25,000001,Vente,175000,41,,RUE DE VERDUN,4910,37100,37261,Tours,37,,,37261000AY0509,,,159,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.693923,47.419082
2024-457079,2024-07-25,000001,Vente,175000,14,,RUE JEAN GUILLON,2664,37100,37261,Tours,37,,,37261000AY0509,,,12,64.62,,,,,,,,,1,2,Appartement,65,3,,,,,,0.693923,47.419082
2024-457082,2024-07-25,000001,Vente en l'état futur d'achèvement,126300,,,RUE DE LA VENDEE,4900,37000,37261,Tours,37,,,37261000CO0294,,,34,,,,,,,,,,1,,,,,,,,,,0.692408,47.388852
2024-457094,2024-08-08,000001,Vente,252000,112,B,AV DE GRAMMONT,2300,37000,37261,Tours,37,,,37261000CR0137,,,14,86.43,3,,6,,,,,,3,3,Dépendance,,0,,,,,,0.69301,47.380884
2024-457094,2024-08-08,000001,Vente,252000,112,B,AV DE GRAMMONT,2300,37000,37261,Tours,37,,,37261000CR0137,,,14,86.43,3,,6,,,,,,3,2,Appartement,89,3,,,,,,0.69301,47.380884
2024-457094,2024-08-08,000001,Vente,252000,112,B,AV DE GRAMMONT,2300,37000,37261,Tours,37,,,37261000CR0137,,,14,86.43,3,,6,,,,,,3,3,Dépendance,,0,,,,,,0.69301,47.380884
2024-457099,2024-07-26,000001,Vente,600000,16,,RUE DU REPRESENTANT BAUDIN,4320,37000,37261,Tours,37,,,37261000CL0653,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,731,0.703839,47.388573
2024-457099,2024-07-26,000001,Vente,600000,16,,RUE DU REPRESENTANT BAUDIN,4320,37000,37261,Tours,37,,,37261000CL0653,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,731,0.703839,47.388573
2024-457099,2024-07-26,000001,Vente,600000,16,,RUE DU REPRESENTANT BAUDIN,4320,37000,37261,Tours,37,,,37261000CL0653,,,,,,,,,,,,,0,1,Maison,150,7,S,sols,,,731,0.703839,47.388573
2024-457105,2024-08-02,000001,Vente,768000,47,,RUE DU HALLEBARDIER,2460,37000,37261,Tours,37,,,37261000CR0167,,,,,,,,,,,,,0,2,Appartement,51,3,S,sols,,,148,0.694206,47.381849
2024-457105,2024-08-02,000001,Vente,768000,47,,RUE DU HALLEBARDIER,2460,37000,37261,Tours,37,,,37261000CR0167,,,,,,,,,,,,,0,2,Appartement,61,3,S,sols,,,148,0.694206,47.381849
2024-457105,2024-08-02,000001,Vente,768000,47,,RUE DU HALLEBARDIER,2460,37000,37261,Tours,37,,,37261000CR0167,,,,,,,,,,,,,0,2,Appartement,46,3,S,sols,,,148,0.694206,47.381849
2024-457105,2024-08-02,000001,Vente,768000,47,,RUE DU HALLEBARDIER,2460,37000,37261,Tours,37,,,37261000CR0167,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,148,0.694206,47.381849
2024-457105,2024-08-02,000001,Vente,768000,47,,RUE DU HALLEBARDIER,2460,37000,37261,Tours,37,,,37261000CR0167,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,148,0.694206,47.381849
2024-457105,2024-08-02,000001,Vente,768000,47,,RUE DU HALLEBARDIER,2460,37000,37261,Tours,37,,,37261000CR0167,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,148,0.694206,47.381849
2024-457105,2024-08-02,000001,Vente,768000,39,,RUE DU HALLEBARDIER,2460,37000,37261,Tours,37,,,37261000CR0174,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,158,0.694443,47.38211
2024-457105,2024-08-02,000001,Vente,768000,39,,RUE DU HALLEBARDIER,2460,37000,37261,Tours,37,,,37261000CR0174,,,,,,,,,,,,,0,2,Appartement,51,3,S,sols,,,158,0.694443,47.38211
2024-457105,2024-08-02,000001,Vente,768000,39,,RUE DU HALLEBARDIER,2460,37000,37261,Tours,37,,,37261000CR0174,,,,,,,,,,,,,0,2,Appartement,51,3,S,sols,,,158,0.694443,47.38211
2024-457105,2024-08-02,000001,Vente,768000,39,,RUE DU HALLEBARDIER,2460,37000,37261,Tours,37,,,37261000CR0174,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,158,0.694443,47.38211
2024-457105,2024-08-02,000001,Vente,768000,39,,RUE DU HALLEBARDIER,2460,37000,37261,Tours,37,,,37261000CR0174,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,158,0.694443,47.38211
2024-457105,2024-08-02,000001,Vente,768000,39,,RUE DU HALLEBARDIER,2460,37000,37261,Tours,37,,,37261000CR0174,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,158,0.694443,47.38211
2024-457105,2024-08-02,000001,Vente,768000,39,,RUE DU HALLEBARDIER,2460,37000,37261,Tours,37,,,37261000CR0174,,,,,,,,,,,,,0,2,Appartement,33,2,S,sols,,,158,0.694443,47.38211
2024-457111,2024-07-25,000001,Vente en l'état futur d'achèvement,117420,,,RUE DE LA VENDEE,4900,37000,37261,Tours,37,,,37261000CO0294,,,38,,,,,,,,,,1,,,,,,,,,,0.692408,47.388852
2024-457121,2024-07-31,000001,Vente en l'état futur d'achèvement,191000,,,RUE PINGUET GUINDON,3982,37100,37261,Tours,37,,,37261000BX0780,,,19,,,,,,,,,,1,,,,,,,,,,0.683915,47.414202
2024-457121,2024-07-31,000001,Vente en l'état futur d'achèvement,191000,,,RUE PINGUET GUINDON,3982,37100,37261,Tours,37,,,37261000BX0780,,,50,,,,,,,,,,1,,,,,,,,,,0.683915,47.414202
2024-457124,2024-08-12,000001,Vente,108000,4,,QUAI DU PONT NEUF,4070,37000,37261,Tours,37,,,37261000EI0517,,,165,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.679402,47.396035
2024-457124,2024-08-12,000001,Vente,108000,4,,QUAI DU PONT NEUF,4070,37000,37261,Tours,37,,,37261000EI0517,,,181,40.5,,,,,,,,,1,2,Appartement,41,1,,,,,,0.679402,47.396035
2024-457124,2024-08-12,000001,Vente,108000,3,B,RUE MONSEIGNEUR MARCEL,3513,37000,37261,Tours,37,,,37261000EI0517,,,669,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.679402,47.396035
2024-457129,2024-07-30,000001,Vente,105000,4,,RUE JEAN LURCAT,2705,37100,37261,Tours,37,,,37261000AO0056,,,74,44.88,,,,,,,,,1,2,Appartement,46,2,,,,,,0.705005,47.411127
2024-457129,2024-07-30,000001,Vente,105000,4,,RUE JEAN LURCAT,2705,37100,37261,Tours,37,,,37261000AO0056,,,60,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.705005,47.411127
2024-457135,2024-08-13,000001,Vente,415000,45,,RUE GEORGET,2240,37000,37261,Tours,37,,,37261000ES1319,,,,,,,,,,,,,0,1,Maison,105,6,S,sols,,,102,0.680105,47.386048
2024-457137,2024-08-13,000001,Vente,72730,75,B,RUE DE LA CHEVALERIE,1050,37100,37261,Tours,37,,,37261000BO0297,,,180,,287,,,,,,,,2,2,Appartement,32,1,,,,,,0.679811,47.418318
2024-457137,2024-08-13,000001,Vente,72730,75,B,RUE DE LA CHEVALERIE,1050,37100,37261,Tours,37,,,37261000BO0297,,,180,,287,,,,,,,,2,3,Dépendance,,0,,,,,,0.679811,47.418318
2024-457152,2024-08-02,000001,Vente,166000,17,,RUE GOHIER,2290,37000,37261,Tours,37,,,37261000CM0919,,,3,50.79,,,,,,,,,1,2,Appartement,49,2,,,,,,0.699717,47.389931
2024-457152,2024-08-02,000001,Vente,166000,17,,RUE GOHIER,2290,37000,37261,Tours,37,,,37261000CM0919,,,58,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.699717,47.389931
2024-457152,2024-08-02,000001,Vente,166000,17,,RUE GOHIER,2290,37000,37261,Tours,37,,,37261000CM0919,,,3,50.79,,,,,,,,,1,3,Dépendance,,0,,,,,,0.699717,47.389931
2024-457159,2024-08-09,000001,Vente,69000,5,,RUE DELAHAYE,1324,37000,37261,Tours,37,,,37261000EX0027,,,16,,,,,,,,,,1,2,Appartement,19,1,,,,,,0.678796,47.375023
2024-457161,2024-08-19,000001,Vente,360000,17,,RUE JEHAN FOUQUET,2740,37000,37261,Tours,37,,,37261000ES0062,,,1,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.682896,47.388483
2024-457161,2024-08-19,000001,Vente,360000,17,,RUE JEHAN FOUQUET,2740,37000,37261,Tours,37,,,37261000ES0062,,,5,148.5,,,,,,,,,1,2,Appartement,148,4,,,,,,0.682896,47.388483
2024-457163,2024-07-31,000001,Vente,159000,12,,RUE BERTHELOT,0580,37000,37261,Tours,37,,,37261000DY0065,,,93,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,24,0,,,,,,0.688443,47.395217
2024-457165,2024-08-13,000001,Vente,161200,30,,BD TONNELLE,4740,37000,37261,Tours,37,,,37261000ER0127,,,129,,153,,,,,,,,2,3,Dépendance,,0,,,,,,0.668603,47.384352
2024-457165,2024-08-13,000001,Vente,161200,30,,BD TONNELLE,4740,37000,37261,Tours,37,,,37261000ER0127,,,129,,153,,,,,,,,2,2,Appartement,71,3,,,,,,0.668603,47.384352
2024-457169,2024-08-06,000001,Vente,142000,14,B,AV DU GENERAL NIESSEL,2165,37200,37261,Tours,37,,,37261000CZ0544,,,21,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.698883,47.368356
2024-457169,2024-08-06,000001,Vente,142000,14,B,AV DU GENERAL NIESSEL,2165,37200,37261,Tours,37,,,37261000CZ0544,,,94,,,,,,,,,,1,2,Appartement,42,2,,,,,,0.698883,47.368356
2024-457177,2024-08-13,000001,Vente,125000,2,,ALL DES ERABLES,1689,37000,37261,Tours,37,,,37261000DR1019,,,32,,,,,,,,,,1,2,Appartement,43,3,,,,,,0.68108,47.377486
2024-457190,2024-07-31,000001,Vente,195020,12,,RUE BERTHELOT,0580,37000,37261,Tours,37,,,37261000DY0065,,,105,24,,,,,,,,,1,4,Local industriel. commercial ou assimilé,30,0,,,,,,0.688443,47.395217
2024-457194,2024-08-16,000001,Vente,326000,73,,RUE MAURICE DE TASTES,3402,37100,37261,Tours,37,,,37261000AN0639,,,,,,,,,,,,,0,1,Maison,97,4,S,sols,,,244,0.711111,47.412049
2024-457194,2024-08-16,000001,Vente,326000,,,RUE MAURICE DE TASTES,3402,37100,37261,Tours,37,,,37261000AN0641,,,,,,,,,,,,,0,,,,,S,sols,,,111,0.711245,47.412009
2024-457196,2024-08-08,000001,Vente,138000,9,,IMP DE LA GRANDIERE,2310,37000,37261,Tours,37,,,37261000DV0183,,,195,37.3,,,,,,,,,1,2,Appartement,39,1,,,,,,0.685221,47.390143
2024-457196,2024-08-08,000001,Vente,138000,5,,IMP DE LA GRANDIERE,2310,37000,37261,Tours,37,,,37261000DV0183,,,95,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,12,0,,,,,,0.685221,47.390143
2024-457197,2024-08-13,000001,Vente,110000,315,,RUE D ENTRAIGUES,1680,37000,37261,Tours,37,,,37261000ER0039,,,324,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.67042,47.385375
2024-457197,2024-08-13,000001,Vente,110000,317,,RUE D ENTRAIGUES,1680,37000,37261,Tours,37,,,37261000ER0039,,,111,29.36,,,,,,,,,1,2,Appartement,29,1,,,,,,0.67042,47.385375
2024-457198,2024-08-13,000001,Vente,292000,61,,RUE CROIX PASQUIER,1276,37100,37261,Tours,37,,,37261000AS0012,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,704,0.689943,47.410846
2024-457198,2024-08-13,000001,Vente,292000,61,,RUE CROIX PASQUIER,1276,37100,37261,Tours,37,,,37261000AS0012,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,704,0.689943,47.410846
2024-457198,2024-08-13,000001,Vente,292000,61,,RUE CROIX PASQUIER,1276,37100,37261,Tours,37,,,37261000AS0012,,,,,,,,,,,,,0,1,Maison,93,5,S,sols,,,704,0.689943,47.410846
2024-457198,2024-08-13,000001,Vente,292000,,,RUE CROIX PASQUIER,1276,37100,37261,Tours,37,,,37261000AS0282,,,,,,,,,,,,,0,,,,,S,sols,,,26,0.690109,47.410906
2024-457198,2024-08-13,000001,Vente,292000,,,RUE CROIX PASQUIER,1276,37100,37261,Tours,37,,,37261000AS0672,,,,,,,,,,,,,0,,,,,S,sols,,,59,0.689849,47.410695
2024-457199,2024-08-12,000001,Vente,143200,8,,RUE HANNAH ARENDT,2477,37200,37261,Tours,37,,,37261000DN0261,,,34,42.85,,,,,,,,,1,2,Appartement,43,2,,,,,,0.68568,47.369261
2024-457199,2024-08-12,000001,Vente,143200,8,,RUE HANNAH ARENDT,2477,37200,37261,Tours,37,,,37261000DN0261,,,150,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.68568,47.369261
2024-457200,2024-08-13,000001,Vente,165000,191,,BD HEURTELOUP,2510,37000,37261,Tours,37,,,37261000CL0001,,,3,,55,,,,,,,,2,2,Appartement,92,4,,,,,,0.703954,47.393869
2024-457200,2024-08-13,000001,Vente,165000,191,,BD HEURTELOUP,2510,37000,37261,Tours,37,,,37261000CL0001,,,3,,55,,,,,,,,2,3,Dépendance,,0,,,,,,0.703954,47.393869
2024-457201,2024-07-31,000001,Vente en l'état futur d'achèvement,129780,,,RUE DE LA VENDEE,4900,37000,37261,Tours,37,,,37261000CO0294,,,42,,,,,,,,,,1,,,,,,,,,,0.692408,47.388852
2024-457207,2024-08-14,000001,Vente,748200,72,,RUE MIRABEAU,3490,37000,37261,Tours,37,,,37261000CK0103,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,176,0.700129,47.394749
2024-457207,2024-08-14,000001,Vente,748200,72,,RUE MIRABEAU,3490,37000,37261,Tours,37,,,37261000CK0103,,,,,,,,,,,,,0,1,Maison,197,8,S,sols,,,176,0.700129,47.394749
2024-457207,2024-08-14,000001,Vente,748200,72,,RUE MIRABEAU,3490,37000,37261,Tours,37,,,37261000CK0103,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,176,0.700129,47.394749
2024-457210,2024-08-01,000001,Vente,154205,136,,AV ANDRE MAGINOT,0243,37100,37261,Tours,37,,,37261000BW0711,,,121,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.690033,47.416842
2024-457210,2024-08-01,000001,Vente,154205,140,,AV ANDRE MAGINOT,0243,37100,37261,Tours,37,,,37261000BW0711,,,95,,,,,,,,,,1,2,Appartement,46,2,,,,,,0.690033,47.416842
2024-457221,2024-08-20,000001,Vente,102500,9,,RUE PAUL LOUIS COURIER,3810,37000,37261,Tours,37,,,37261000EI0166,,,12,23.4,4,,,,,,,,2,3,Dépendance,,0,,,,,,0.683002,47.395363
2024-457221,2024-08-20,000001,Vente,102500,9,,RUE PAUL LOUIS COURIER,3810,37000,37261,Tours,37,,,37261000EI0166,,,12,23.4,4,,,,,,,,2,2,Appartement,25,1,,,,,,0.683002,47.395363
2024-457223,2024-07-25,000001,Vente,157000,21,,RUE DU 501 EME,1090,37000,37261,Tours,37,,,37261000EL0078,,,17103,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.669329,47.392954
2024-457223,2024-07-25,000001,Vente,157000,15,,RUE DU 501 EME,1090,37000,37261,Tours,37,,,37261000EL0078,,,20302,,,,,,,,,,1,2,Appartement,43,2,,,,,,0.669329,47.392954
2024-457231,2024-08-06,000001,Vente,440000,1,,IMP 18B RUE DU DOC GIRAUDET,1509,37000,37261,Tours,37,,,37261000DS0555,,,2,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.691892,47.38051
2024-457231,2024-08-06,000001,Vente,440000,1,,IMP 18B RUE DU DOC GIRAUDET,1509,37000,37261,Tours,37,,,37261000DS0555,,,3,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.691892,47.38051
2024-457231,2024-08-06,000001,Vente,440000,16,,RUE DU DOCTEUR GIRAUDET,1510,37000,37261,Tours,37,,,37261000DS0556,,,,,,,,,,,,,0,1,Maison,148,5,S,sols,,,173,0.691639,47.380503
2024-457231,2024-08-06,000001,Vente,440000,16,,RUE DU DOCTEUR GIRAUDET,1510,37000,37261,Tours,37,,,37261000DS0556,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,173,0.691639,47.380503
2024-457237,2024-07-26,000001,Vente,149000,11,B,PL JEAN JAURES,2690,37000,37261,Tours,37,,,37261000DT0031,,,95,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,53,0,,,,,,0.688275,47.389348
